transaction_id,customer_id,amount,transaction_date,status
TXN0002395,CRM000144,170.01,2023-08-30,completed
TXN0006044,CRM004223,185.1,2022-08-20,completed
TXN0002524,CRM009897,336.72,2023-08-11,completed
TXN0006633,CRM004629,253.67,2023-04-04,completed
TXN0001250,CRM005201,128.2,2023-12-19,completed
TXN0009581,CRM006229,30.57,2022-06-12,completed
TXN0003398,CRM006446,356.02,2022-06-09,completed
TXN0001256,CRM005957,167.99,2022-08-04,completed
TXN0007486,CRM009226,99.18,2022-04-29,completed
TXN0011507,CRM005981,564.05,2022-07-08,refunded
TXN0009969,CRM004656,228.09,2023-02-11,completed
TXN0010251,GHOST00562,195.81,2024-01-08,completed
TXN0004533,CRM006705,47.42,2023-12-24,completed
TXN0004811,CRM004782,1108.7,2024-06-11,completed
TXN0011350,CRM005153,285.92,2024-04-30,completed
TXN0006189,CRM002991,1108.81,2024-04-14,completed
TXN0009473,GHOST00002,348.47,2023-01-04,completed
TXN0000634,CRM002464,603.35,2022-09-21,completed
TXN0009514,CRM000474,33.06,2024-01-07,completed
TXN0006869,CRM010476,,2022-01-31,completed
TXN0003382,CRM001551,1709.96,2022-11-25,completed
TXN0001192,CRM008910,62.92,2022-07-14,completed
TXN0007884,GHOST00638,656.49,2022-07-11,completed
TXN0004380,CRM008463,690.81,2022-08-05,pending
TXN0002219,CRM001267,78.98,2022-05-28,completed
TXN0005106,CRM003483,396.64,2023-02-23,completed
TXN0000937,CRM010370,285.25,2022-06-08,completed
TXN0006673,CRM008565,544.56,2023-04-04,refunded
TXN0008651,CRM005192,177.4,2023-05-15,failed
TXN0005835,CRM008211,,2024-01-17,completed
TXN0007877,CRM007005,33.67,2022-08-17,completed
TXN0007155,CRM010348,850.76,2023-04-28,completed
TXN0004815,CRM005132,302.62,2022-11-01,completed
TXN0001530,CRM001812,189.63,2023-04-16,completed
TXN0002206,CRM001638,6.52,2024-01-05,completed
TXN0009118,CRM001372,668.76,2024-03-12,completed
TXN0010519,CRM008178,880.02,2023-12-09,completed
TXN0007525,GHOST00940,1436.73,2022-05-04,completed
TXN0007287,GHOST01050,77.2,2023-02-07,refunded
TXN0009303,CRM003730,80.5,2023-01-16,pending
TXN0007571,CRM003841,29.79,2023-02-22,pending
TXN0005056,CRM010268,806.95,2022-01-25,completed
TXN0010386,CRM001639,1000.03,2024-02-04,completed
TXN0004095,CRM007998,224.57,2023-09-09,completed
TXN0011013,CRM001717,50.85,2022-05-21,completed
TXN0009203,CRM007454,87.89,2023-11-14,completed
TXN0007893,CRM000400,3483.86,2023-05-06,completed
TXN0003495,CRM009010,175.55,2022-12-09,completed
TXN0004763,GHOST00603,22.88,2024-05-27,completed
TXN0007318,CRM002217,304.86,2024-03-01,failed
TXN0010606,GHOST01108,68.86,2022-02-14,failed
TXN0000112,CRM001365,610.19,2022-11-29,completed
TXN0002430,CRM001266,240.14,2022-09-24,completed
TXN0006953,CRM002668,157.56,2022-06-16,completed
TXN0005997,CRM010198,796.53,2023-07-14,completed
TXN0002407,CRM002312,218.74,2022-01-08,failed
TXN0008469,CRM006000,,2024-03-11,failed
TXN0002119,CRM008944,116.0,2024-02-28,completed
TXN0011137,CRM010194,33.94,2024-01-21,completed
TXN0000224,CRM005289,16.37,2022-08-16,completed
TXN0006680,CRM007551,483.6,2023-02-21,completed
TXN0008015,CRM009780,776.71,2022-11-06,pending
TXN0008250,GHOST01018,20.59,2022-06-17,pending
TXN0010845,CRM007722,,2023-01-20,completed
TXN0004532,GHOST00913,782.77,2023-10-26,pending
TXN0000526,CRM009778,48.93,2024-02-21,completed
TXN0002758,CRM003338,,2023-12-07,pending
TXN0002728,CRM009411,447.0,2022-05-14,completed
TXN0008654,GHOST00209,13.62,2023-05-30,completed
TXN0005137,CRM002664,52.94,2024-05-25,failed
TXN0000591,CRM007390,382.69,2023-08-09,completed
TXN0002459,CRM008883,725.6,2022-05-25,completed
TXN0000041,CRM006751,13.76,2023-10-16,completed
TXN0001994,CRM008366,501.69,2023-04-30,completed
TXN0002801,CRM001605,740.05,2023-05-10,completed
TXN0004910,CRM001994,9.53,2022-04-03,completed
TXN0003530,CRM010360,905.95,2024-03-03,refunded
TXN0010019,GHOST00006,304.85,2022-06-02,pending
TXN0005202,CRM001260,19308.06,2023-05-02,completed
TXN0009003,CRM004266,39.64,2022-09-26,completed
TXN0009727,CRM000543,75.51,2024-05-31,completed
TXN0009587,CRM007038,248.92,2022-07-12,completed
TXN0007669,CRM005522,2125.87,2022-05-18,completed
TXN0010303,GHOST00964,435.9,2024-02-25,completed
TXN0011177,CRM000127,145.36,2022-12-17,completed
TXN0002826,CRM007142,126.16,2024-05-26,completed
TXN0000357,CRM003573,236.37,2024-06-07,completed
TXN0005139,CRM008714,337.18,2023-10-25,completed
TXN0001071,CRM005151,1278.71,2024-06-19,completed
TXN0004209,CRM009405,112.78,2023-12-06,completed
TXN0003298,GHOST01005,73.66,2024-05-19,failed
TXN0007695,CRM004604,532.82,2022-08-18,refunded
TXN0008957,CRM003222,411.19,2022-12-07,completed
TXN0011860,CRM001475,919.06,2023-06-30,completed
TXN0002660,CRM009638,170.27,2024-02-21,completed
TXN0011172,CRM003385,457.39,2024-02-08,completed
TXN0004851,CRM000034,20.66,2024-03-30,completed
TXN0002925,GHOST00015,3754.33,2024-06-22,pending
TXN0002013,CRM010167,136.29,2022-04-18,completed
TXN0008841,CRM010402,92.37,2022-09-03,completed
TXN0008140,CRM006405,1304.92,2023-04-05,completed
TXN0005649,CRM004382,1557.62,2023-09-30,completed
TXN0003633,CRM008822,146.9,2023-04-19,completed
TXN0008519,CRM009251,428.85,2022-12-10,completed
TXN0006220,CRM002291,199.44,2022-03-22,completed
TXN0011795,CRM008031,390.59,2023-04-16,completed
TXN0007384,CRM001708,250.98,2022-03-15,completed
TXN0004596,CRM003666,58.1,2022-03-06,completed
TXN0003621,CRM003506,358.15,2024-02-20,completed
TXN0000184,CRM010446,261.9,2023-02-23,completed
TXN0003025,CRM000552,474.2,2023-03-30,completed
TXN0008473,CRM008688,71.52,2023-06-09,completed
TXN0002806,CRM008630,142.82,2022-03-05,completed
TXN0006205,CRM005945,231.32,2022-12-23,completed
TXN0009488,CRM000965,2497.88,2023-02-04,failed
TXN0010582,CRM003283,263.05,2023-08-28,refunded
TXN0010463,CRM000176,527.73,2023-12-31,completed
TXN0005854,CRM010366,279.19,2023-01-10,completed
TXN0000471,CRM006862,81.14,2023-02-12,completed
TXN0005088,CRM000350,316.32,2023-10-19,completed
TXN0004056,CRM000717,202.77,2022-12-22,completed
TXN0004538,GHOST00659,372.01,2022-11-11,completed
TXN0001943,CRM007646,367.7,2022-12-12,refunded
TXN0003925,CRM007523,210.91,2024-01-20,pending
TXN0008994,CRM005367,256.56,2023-06-23,completed
TXN0005091,CRM003613,368.08,2022-03-09,failed
TXN0009571,GHOST00872,81.63,2022-04-16,completed
TXN0007986,CRM001855,221.9,2022-03-12,completed
TXN0006682,CRM006534,70.28,2023-01-03,completed
TXN0008806,CRM008369,120.12,2022-06-01,completed
TXN0011489,CRM001023,36.22,2024-05-16,failed
TXN0002686,CRM000476,164.49,2022-10-26,completed
TXN0011508,CRM010035,336.5,2022-02-25,completed
TXN0009850,CRM000179,79.21,2023-04-15,completed
TXN0003537,CRM007735,1129.69,2024-03-28,completed
TXN0002980,CRM009461,133.03,2023-12-11,completed
TXN0005003,CRM000499,66.91,2022-07-01,refunded
TXN0011917,CRM006175,1074.73,2022-08-31,completed
TXN0008157,CRM001217,267.4,2024-02-02,completed
TXN0000313,CRM007825,103.11,2023-08-17,completed
TXN0007316,CRM010296,114.49,2023-09-25,completed
TXN0009394,CRM004641,1254.21,2023-09-29,completed
TXN0003585,CRM005795,477.65,2024-06-26,completed
TXN0010919,CRM008191,395.98,2022-08-21,pending
TXN0004219,CRM001943,30.14,2023-11-01,failed
TXN0000217,CRM000741,753.12,2023-01-08,completed
TXN0005636,CRM009592,575.23,2024-04-11,pending
TXN0006047,CRM006129,550.44,2024-01-17,completed
TXN0000672,CRM006765,1035.23,2023-04-18,completed
TXN0008061,CRM006555,81.0,2022-11-27,completed
TXN0007655,CRM003088,47.99,2023-09-28,completed
TXN0010341,CRM007162,137.94,2023-11-28,completed
TXN0006773,CRM010233,64.18,2023-01-21,completed
TXN0007494,CRM001170,66.32,2023-11-06,completed
TXN0008373,GHOST00105,113.12,2023-02-16,completed
TXN0009172,CRM001766,470.57,2022-08-24,completed
TXN0003030,CRM010470,911.8,2022-02-28,completed
TXN0004744,CRM007862,232.53,2022-04-13,completed
TXN0009962,CRM000945,126.75,2022-05-13,completed
TXN0007232,GHOST00853,67.23,2024-04-11,completed
TXN0003063,CRM002044,3204.86,2022-11-05,completed
TXN0008239,CRM009275,209.13,2024-04-02,refunded
TXN0006302,CRM002147,87.41,2023-07-07,pending
TXN0003957,CRM004481,254.7,2023-04-08,completed
TXN0004837,CRM001585,10734.52,2024-02-01,completed
TXN0006860,CRM006716,251.28,2022-05-27,completed
TXN0009492,CRM002072,,2023-11-06,completed
TXN0009620,CRM001366,325.33,2023-12-16,failed
TXN0006917,GHOST00906,435.59,2022-05-22,completed
TXN0000409,CRM006323,155.77,2022-04-13,completed
TXN0011849,CRM009135,113.94,2022-11-04,completed
TXN0001911,CRM000497,93.34,2023-08-31,completed
TXN0000331,GHOST00584,446.53,2022-04-11,completed
TXN0009283,CRM008775,1721.35,2022-07-02,completed
TXN0010429,CRM003859,489.14,2022-08-16,completed
TXN0002117,CRM006701,660.19,2024-01-07,completed
TXN0004671,CRM002780,1009.87,2022-09-19,completed
TXN0011902,CRM008516,518.54,2024-01-09,completed
TXN0005820,CRM000698,63.72,2023-09-06,completed
TXN0005935,CRM008501,52.85,2022-12-16,completed
TXN0003117,CRM003791,359.55,2022-04-24,completed
TXN0009180,CRM010400,206.7,2023-05-05,completed
TXN0001791,CRM006162,781.93,2023-01-17,completed
TXN0005031,CRM000149,458.37,2022-12-18,completed
TXN0007330,CRM005292,123.65,2024-03-30,completed
TXN0001778,GHOST00859,59.19,2022-12-11,completed
TXN0007976,CRM004240,362.67,2022-09-19,completed
TXN0002288,CRM002661,1978.99,2022-11-12,pending
TXN0002896,CRM004214,581.35,2023-02-16,completed
TXN0008499,CRM005691,119.53,2022-06-18,pending
TXN0003911,CRM008373,496.88,2023-09-20,completed
TXN0007631,CRM009371,46.79,2022-11-15,completed
TXN0007727,CRM007943,320.29,2023-08-23,completed
TXN0004213,CRM007131,140.95,2022-06-12,failed
TXN0008930,CRM001167,47.01,2023-11-25,completed
TXN0000488,CRM004782,104.03,2023-12-10,refunded
TXN0008537,CRM007426,67.53,2023-08-11,refunded
TXN0010876,GHOST00029,305.01,2024-03-25,completed
TXN0009805,CRM001814,682.3,2022-12-12,completed
TXN0007145,CRM006061,127.48,2023-11-24,completed
TXN0004721,CRM007188,156.4,2022-06-29,completed
TXN0005013,CRM002085,964.51,2024-02-10,pending
TXN0001298,GHOST00749,2338.72,2024-04-18,pending
TXN0002535,CRM006745,43.01,2023-05-20,failed
TXN0010375,CRM005109,49.47,2022-07-16,completed
TXN0009237,CRM005554,81.2,2023-12-08,completed
TXN0009297,GHOST00176,490.67,2023-06-23,completed
TXN0004631,CRM003232,358.35,2022-06-10,completed
TXN0002998,CRM000629,392.44,2023-10-01,completed
TXN0003684,CRM005160,946.99,2024-05-16,completed
TXN0000258,CRM004062,121.74,2022-12-05,refunded
TXN0003793,CRM007670,90.83,2023-11-10,completed
TXN0002303,CRM002084,158.63,2023-04-12,completed
TXN0005652,CRM004553,498.64,2022-05-02,completed
TXN0011118,CRM008456,644.3,2023-12-02,completed
TXN0002170,CRM007633,156.33,2024-04-06,pending
TXN0008931,CRM001415,533.43,2023-01-26,completed
TXN0010722,CRM002872,1375.15,2024-06-04,completed
TXN0001314,CRM000708,265.94,2022-06-20,refunded
TXN0008134,CRM000402,559.13,2024-04-23,completed
TXN0005043,CRM005619,54.7,2024-01-15,failed
TXN0005824,CRM005942,152.69,2023-02-22,pending
TXN0007532,CRM006572,263.71,2022-03-24,pending
TXN0011058,CRM007561,30.53,2024-04-19,completed
TXN0011909,GHOST00197,277.78,2023-12-30,completed
TXN0004523,CRM009964,208.96,2022-10-14,completed
TXN0002108,CRM001248,85.11,2022-02-16,completed
TXN0004986,CRM008217,60.97,2022-10-29,completed
TXN0009736,GHOST00153,1101.49,2022-12-04,pending
TXN0006708,CRM004952,182.77,2022-07-09,completed
TXN0006158,CRM008141,724.11,2022-04-30,completed
TXN0006989,CRM002849,147.02,2023-10-21,completed
TXN0003630,GHOST00556,22.91,2023-08-09,pending
TXN0008423,CRM001350,43.69,2022-01-30,pending
TXN0011684,CRM000176,292.44,2023-06-07,pending
TXN0010264,CRM007625,264.84,2022-06-10,refunded
TXN0005290,CRM009972,192.36,2023-09-20,completed
TXN0000876,GHOST00597,324.2,2024-02-15,completed
TXN0010347,GHOST00742,96.49,2024-05-23,completed
TXN0006065,CRM001123,738.63,2023-12-31,completed
TXN0003221,CRM000278,119.23,2022-06-21,completed
TXN0004148,CRM008906,124.25,2023-05-26,completed
TXN0003625,CRM002320,105.43,2024-01-01,pending
TXN0005103,CRM007572,1535.74,2022-03-15,completed
TXN0006198,GHOST00703,1129.23,2022-05-17,completed
TXN0009025,GHOST00186,911.14,2022-02-06,completed
TXN0009585,CRM003508,22.69,2024-05-19,completed
TXN0003034,CRM008508,404.1,2024-05-10,completed
TXN0011842,CRM004038,13.28,2023-10-18,completed
TXN0005305,GHOST00495,643.3,2024-04-08,completed
TXN0009263,CRM007828,836.34,2022-08-21,completed
TXN0005515,CRM004789,235.79,2024-04-05,completed
TXN0006764,CRM010232,288.15,2023-09-24,completed
TXN0004463,CRM001245,926.95,2022-11-26,completed
TXN0000255,CRM009025,413.71,2024-01-15,pending
TXN0009532,CRM003008,668.21,2024-01-16,failed
TXN0009708,CRM007038,141.44,2023-11-12,pending
TXN0009295,GHOST01119,616.4,2022-09-22,completed
TXN0008986,GHOST00729,1064.79,2023-02-10,completed
TXN0004024,GHOST00915,90.23,2022-02-01,completed
TXN0001246,CRM003366,244.93,2023-06-19,completed
TXN0000580,CRM000022,2036.08,2022-01-28,completed
TXN0011154,CRM008972,38.85,2023-09-15,pending
TXN0001803,CRM000469,135.31,2022-09-11,completed
TXN0003993,CRM000429,822.99,2022-07-19,pending
TXN0008754,CRM003828,388.8,2023-01-31,completed
TXN0007046,CRM001346,74.72,2023-09-13,completed
TXN0010252,CRM003495,77.78,2022-06-16,completed
TXN0006073,CRM003851,984.98,2023-06-18,completed
TXN0005695,CRM004344,215.29,2022-05-17,pending
TXN0003183,GHOST00081,793.88,2022-10-05,completed
TXN0004751,CRM008617,342.77,2023-10-19,completed
TXN0008494,GHOST00223,73.01,2022-10-28,refunded
TXN0009720,CRM003881,270.39,2023-02-12,completed
TXN0010339,CRM009408,805.63,2023-11-15,pending
TXN0007862,CRM006609,1209.93,2024-01-06,failed
TXN0003095,CRM009725,1175.58,2023-04-06,completed
TXN0009367,CRM009705,256.03,2024-02-17,completed
TXN0004236,CRM009618,398.33,2022-11-13,completed
TXN0000613,CRM002553,180.32,2022-04-06,refunded
TXN0007210,CRM000305,130.87,2022-10-30,completed
TXN0001706,GHOST00146,309.21,2023-05-22,completed
TXN0009469,CRM006535,36.87,2024-05-11,completed
TXN0004190,CRM001897,847.2,2024-06-10,pending
TXN0002558,CRM005884,605.85,2023-01-09,completed
TXN0000187,CRM008161,208.8,2022-03-03,pending
TXN0003750,CRM005858,214.55,2023-03-24,completed
TXN0004329,CRM002344,42.29,2024-03-23,pending
TXN0006305,GHOST00090,59.93,2023-08-15,completed
TXN0005571,CRM001188,310.34,2022-01-13,pending
TXN0010163,CRM004082,170.98,2023-05-21,completed
TXN0000035,CRM002347,2562.46,2023-03-30,pending
TXN0003323,CRM009473,994.04,2023-10-18,completed
TXN0006697,GHOST00182,167.9,2023-10-06,completed
TXN0003987,CRM004020,2720.68,2023-12-08,completed
TXN0009089,GHOST00718,406.94,2023-09-07,completed
TXN0006188,CRM009400,86.96,2023-03-28,completed
TXN0001042,CRM000760,268.35,2023-03-24,completed
TXN0009593,CRM002585,267.99,2022-10-12,completed
TXN0003508,CRM002351,15.62,2023-05-14,completed
TXN0004347,CRM000077,141.7,2022-07-11,completed
TXN0002082,CRM006347,163.76,2023-04-10,completed
TXN0001145,CRM006616,433.05,2024-01-27,failed
TXN0002190,GHOST00957,61.86,2022-03-26,completed
TXN0005661,GHOST01104,84.39,2024-02-24,completed
TXN0005708,CRM009168,300.22,2024-01-05,completed
TXN0010678,CRM000190,188.93,2023-09-30,completed
TXN0005154,GHOST01035,507.8,2023-11-09,completed
TXN0008476,GHOST00342,837.48,2022-02-17,completed
TXN0004741,CRM009893,191.03,2024-04-24,pending
TXN0008910,CRM002801,25.42,2023-02-19,completed
TXN0003314,CRM002790,19.56,2022-10-15,refunded
TXN0011783,CRM003185,83.98,2022-04-10,completed
TXN0008418,CRM002754,775.08,2024-01-17,completed
TXN0005528,CRM003424,417.35,2022-08-24,completed
TXN0000929,CRM009220,41.92,2022-12-20,failed
TXN0008501,CRM002691,82.92,2022-11-17,failed
TXN0011554,CRM003433,66.69,2024-03-27,completed
TXN0001111,CRM005554,126.6,2024-06-12,completed
TXN0010026,CRM009628,1133.81,2024-02-23,completed
TXN0000961,CRM001685,249.54,2023-04-09,pending
TXN0000956,GHOST00102,75.84,2023-11-05,completed
TXN0005601,CRM004429,228.17,2024-06-30,completed
TXN0007998,GHOST00592,204.72,2022-08-24,completed
TXN0005923,GHOST00162,78.44,2023-11-19,completed
TXN0003463,CRM007296,145.33,2023-10-18,completed
TXN0011737,CRM009287,236.51,2022-03-05,completed
TXN0008809,CRM008959,140.05,2023-04-16,pending
TXN0002762,CRM000497,1646.69,2022-01-23,completed
TXN0001472,CRM002523,752.09,2022-07-28,completed
TXN0005338,CRM009855,126.03,2023-03-18,completed
TXN0001552,GHOST00982,64.58,2022-05-04,failed
TXN0008614,GHOST00181,202.16,2022-04-12,completed
TXN0001582,CRM000262,284.42,2023-09-07,completed
TXN0004494,CRM004601,,2022-11-14,completed
TXN0001210,CRM000470,11158.36,2022-01-30,failed
TXN0009080,CRM009661,361.22,2023-10-15,completed
TXN0007137,GHOST00744,331.01,2022-01-29,pending
TXN0002187,CRM006948,125.14,2022-06-05,completed
TXN0007948,CRM002063,148.49,2022-06-19,completed
TXN0008508,CRM008613,111.62,2023-03-09,pending
TXN0005926,CRM010130,196.39,2023-05-27,completed
TXN0002083,CRM003312,89.79,2022-02-22,failed
TXN0000998,CRM000054,127.16,2023-05-15,completed
TXN0010461,CRM003651,358.39,2023-08-16,completed
TXN0004239,CRM004857,311.08,2022-01-07,refunded
TXN0008817,CRM009118,147.85,2022-09-19,completed
TXN0010189,CRM000297,140.63,2022-11-07,completed
TXN0003800,CRM007855,463.64,2024-02-23,failed
TXN0003676,CRM010393,189.1,2022-06-21,completed
TXN0005478,CRM003813,1354.32,2024-02-15,completed
TXN0009624,GHOST00512,1644.52,2023-04-12,completed
TXN0000421,CRM006597,608.62,2022-10-31,completed
TXN0003972,CRM001456,202.64,2022-04-30,completed
TXN0008669,CRM008104,77.66,2022-08-31,completed
TXN0006239,CRM005556,2727.31,2022-03-16,refunded
TXN0001718,CRM004530,2742.78,2022-01-03,completed
TXN0010566,CRM007307,605.41,2024-02-09,completed
TXN0011806,CRM010314,1142.32,2022-11-20,completed
TXN0007412,CRM005674,50.4,2022-06-11,completed
TXN0003100,CRM010050,1781.79,2024-06-25,completed
TXN0004841,CRM005459,69.82,2023-11-19,completed
TXN0007339,CRM007184,263.48,2022-02-05,completed
TXN0009325,CRM003216,237.02,2022-08-18,pending
TXN0003057,CRM010403,104.47,2024-05-21,completed
TXN0008612,CRM002597,409.84,2022-10-06,completed
TXN0010314,CRM002688,480.89,2022-03-11,pending
TXN0008609,CRM005153,1975.46,2022-08-17,pending
TXN0003828,CRM009237,113.65,2023-02-05,completed
TXN0002418,CRM005028,414.9,2022-12-11,completed
TXN0002955,CRM000862,52.35,2022-12-18,completed
TXN0003122,CRM007406,309.94,2022-12-08,completed
TXN0011447,CRM003853,588.84,2022-08-30,completed
TXN0010023,CRM009381,118.21,2023-04-02,refunded
TXN0004198,CRM009235,138.38,2023-10-28,completed
TXN0009017,CRM006914,420.3,2022-07-26,completed
TXN0002191,CRM006890,640.27,2022-01-01,failed
TXN0010594,CRM003501,1983.21,2022-02-08,pending
TXN0004311,CRM005285,444.45,2022-11-26,completed
TXN0001983,CRM007032,1701.19,2023-12-30,completed
TXN0007992,CRM001904,2859.52,2022-08-24,completed
TXN0003971,CRM002170,135.82,2024-03-12,completed
TXN0005903,CRM001278,234.88,2023-04-24,completed
TXN0009164,CRM003099,172.64,2022-04-21,completed
TXN0011754,CRM009465,309.18,2023-01-31,refunded
TXN0011733,CRM007509,192.23,2022-09-14,completed
TXN0009448,CRM001480,836.61,2024-03-19,failed
TXN0007047,CRM008745,52.64,2023-02-08,completed
TXN0003376,CRM001893,170.44,2023-10-21,completed
TXN0005591,CRM004433,56.15,2023-03-01,completed
TXN0002753,CRM005180,66.96,2022-10-09,completed
TXN0010362,CRM007731,1413.58,2022-08-25,completed
TXN0001669,CRM005715,106.23,2023-06-10,completed
TXN0000340,CRM002400,828.16,2024-01-12,failed
TXN0007625,CRM008891,509.05,2023-04-25,refunded
TXN0009217,CRM006806,676.11,2022-02-06,completed
TXN0009220,CRM007275,14.58,2022-04-25,completed
TXN0009905,CRM003672,38.87,2022-03-05,completed
TXN0010111,CRM005367,291.16,2023-08-27,completed
TXN0003892,CRM008887,94.79,2023-07-22,pending
TXN0011037,GHOST00594,98.69,2023-11-11,completed
TXN0003648,CRM006892,330.67,2023-08-21,completed
TXN0005292,CRM001521,1960.56,2024-06-15,completed
TXN0002458,CRM000410,381.62,2022-03-10,completed
TXN0005869,CRM001835,320.18,2024-01-17,completed
TXN0002661,CRM004911,211.31,2022-02-14,completed
TXN0008647,CRM009744,94.21,2023-08-25,completed
TXN0002250,CRM001399,56.44,2022-12-02,completed
TXN0011461,CRM005972,3625.74,2022-12-13,completed
TXN0003147,GHOST00043,44.63,2023-06-15,completed
TXN0001363,CRM010463,285.99,2024-06-05,completed
TXN0002488,CRM007681,1117.36,2023-12-23,completed
TXN0003378,CRM005364,501.27,2022-10-28,completed
TXN0001484,CRM003352,608.65,2022-07-07,completed
TXN0003851,CRM007592,32.67,2024-05-07,failed
TXN0006754,GHOST00232,148.49,2023-02-01,completed
TXN0009959,CRM001258,320.01,2022-07-05,completed
TXN0006273,CRM008634,725.8,2024-04-05,failed
